treebank	n	D	Drla	Dmin
deu	19	58	120	31
deu	19	92	120	33
deu	16	44	85	28
deu	23	63	176	40
deu	26	83	225	47
deu	17	49	96	28
deu	25	81	208	44
deu	16	39	85	25
deu	16	41	85	30
deu	13	37	56	17
deu	17	47	96	30
deu	11	22	40	15
deu	20	57	133	32
deu	11	31	40	14
deu	11	20	40	15
deu	15	27	74.6667	22
deu	23	73	176	43
deu	21	57	146.667	38
deu	18	54	107.667	29
deu	18	47	107.667	26
deu	21	68	146.667	36
deu	19	60	120	30
deu	14	29	65	21
deu	19	67	120	31
deu	22	63	161	36
deu	23	64	176	47
deu	20	66	133	35
deu	8	16	21	12
deu	11	34	40	20
deu	14	55	65	25
deu	24	78	191.667	36
deu	12	30	47.6667	18
deu	23	69	176	41
deu	18	44	107.667	29
deu	15	31	74.6667	21
deu	11	25	40	14
deu	19	60	120	33
deu	18	46	107.667	28
deu	8	14	21	10
deu	25	67	208	43
deu	8	14	21	10
deu	15	47	74.6667	25
deu	21	82	146.667	35
deu	14	34	65	22
deu	17	45	96	25
deu	23	100	176	47
deu	25	72	208	42
deu	22	45	161	39
deu	14	32	65	19
deu	7	12	16	8
deu	15	35	74.6667	25
deu	14	24	65	21
deu	15	28	74.6667	22
deu	31	80	320	58
deu	14	28	65	20
deu	10	17	33	13
deu	26	79	225	50
deu	10	16	33	12
deu	11	26	40	15
deu	19	48	120	33
deu	13	46	56	20
deu	17	50	96	28
deu	13	26	56	19
deu	10	20	33	11
deu	9	11	26.6667	11
deu	15	26	74.6667	21
deu	12	29	47.6667	18
deu	26	74	225	50
deu	18	46	107.667	29
deu	25	91	208	43
deu	22	57	161	40
deu	19	49	120	29
deu	10	13	33	13
deu	22	56	161	36
deu	12	22	47.6667	16
deu	30	100	299.667	60
deu	22	48	161	36
deu	24	74	191.667	40
deu	14	49	65	19
deu	23	82	176	42
deu	14	38	65	23
deu	13	25	56	20
deu	24	63	191.667	40
deu	26	69	225	49
deu	24	69	191.667	41
deu	21	64	146.667	38
deu	39	166	506.667	70
deu	21	74	146.667	35
deu	13	36	56	20
deu	20	75	133	34
deu	25	79	208	46
deu	32	91	341	62
deu	24	77	191.667	42
deu	18	44	107.667	30
deu	19	51	120	31
deu	12	32	47.6667	19
deu	7	11	16	8
deu	18	82	107.667	30
deu	16	35	85	24
deu	36	130	431.667	69
deu	21	60	146.667	38
deu	31	100	320	59
deu	29	93	280	55
deu	7	12	16	8
deu	19	57	120	29
deu	26	79	225	49
deu	15	47	74.6667	26
deu	21	72	146.667	36
deu	13	30	56	18
deu	12	23	47.6667	16
deu	20	70	133	31
deu	14	27	65	19
deu	18	44	107.667	27
deu	12	21	47.6667	15
deu	18	40	107.667	28
deu	11	16	40	14
deu	34	116	385	68
deu	13	23	56	17
deu	16	40	85	25
deu	47	239	736	123
deu	9	14	26.6667	10
deu	25	81	208	48
deu	9	15	26.6667	12
deu	10	27	33	13
deu	10	20	33	14
deu	13	47	56	20
deu	10	25	33	14
deu	13	33	56	20
deu	19	51	120	27
deu	22	66	161	36
deu	20	75	133	34
deu	10	37	33	14
deu	26	114	225	56
deu	11	22	40	15
deu	17	67	96	24
deu	9	17	26.6667	12
deu	13	51	56	18
deu	22	79	161	42
deu	13	60	56	17
deu	14	36	65	19
deu	20	64	133	41
deu	16	39	85	25
deu	18	44	107.667	26
deu	27	76	242.667	53
deu	16	61	85	26
deu	21	54	146.667	33
deu	18	42	107.667	30
deu	14	30	65	21
deu	10	25	33	14
deu	23	64	176	43
deu	12	28	47.6667	18
deu	14	34	65	24
deu	23	75	176	40
deu	17	33	96	26
deu	14	35	65	25
deu	28	90	261	44
deu	37	100	456	75
deu	14	34	65	23
deu	34	76	385	62
deu	28	112	261	53
deu	13	48	56	19
deu	10	16	33	15
deu	16	33	85	24
deu	15	33	74.6667	23
deu	35	114	408	70
deu	18	63	107.667	30
deu	21	57	146.667	35
deu	16	44	85	29
deu	12	23	47.6667	18
deu	15	42	74.6667	23
deu	21	41	146.667	36
deu	19	48	120	33
deu	13	23	56	18
deu	15	28	74.6667	20
deu	41	182	560	93
deu	21	46	146.667	33
deu	12	23	47.6667	16
deu	25	80	208	44
deu	17	61	96	26
deu	35	119	408	67
deu	24	74	191.667	41
deu	14	30	65	19
deu	26	82	225	46
deu	16	37	85	25
deu	24	71	191.667	50
deu	26	90	225	41
deu	15	37	74.6667	28
deu	31	116	320	64
deu	9	15	26.6667	12
deu	17	38	96	26
deu	27	107	242.667	56
deu	15	46	74.6667	27
deu	14	40	65	23
deu	18	86	107.667	31
deu	24	84	191.667	40
deu	23	53	176	36
deu	25	101	208	49
deu	29	99	280	50
deu	17	48	96	28
deu	22	52	161	37
deu	39	155	506.667	71
deu	26	97	225	47
deu	7	10	16	8
deu	47	155	736	101
deu	23	83	176	38
deu	18	34	107.667	28
deu	18	40	107.667	29
deu	25	71	208	39
deu	27	65	242.667	52
deu	13	33	56	18
deu	24	53	191.667	39
deu	23	65	176	39
deu	25	116	208	42
deu	15	50	74.6667	21
deu	9	15	26.6667	12
deu	31	159	320	58
deu	4	6	5	4
deu	18	77	107.667	29
deu	17	52	96	23
deu	29	73	280	50
deu	22	74	161	36
deu	28	93	261	48
deu	15	45	74.6667	22
deu	20	58	133	35
deu	21	67	146.667	34
deu	6	7	11.6667	6
deu	6	8	11.6667	6
deu	13	29	56	19
deu	31	87	320	60
deu	10	27	33	15
deu	20	69	133	41
deu	18	43	107.667	30
deu	20	58	133	33
deu	24	74	191.667	44
deu	15	38	74.6667	20
deu	16	38	85	25
deu	12	28	47.6667	19
deu	29	81	280	52
deu	24	83	191.667	45
deu	50	225	833	99
deu	19	53	120	32
deu	37	129	456	73
deu	16	44	85	22
deu	21	60	146.667	36
deu	28	98	261	52
deu	18	48	107.667	31
deu	11	17	40	14
deu	15	42	74.6667	22
deu	26	127	225	50
deu	24	76	191.667	46
deu	13	37	56	18
deu	11	29	40	18
deu	19	81	120	32
deu	37	132	456	70
deu	30	93	299.667	57
deu	7	15	16	8
deu	11	33	40	17
deu	15	31	74.6667	23
deu	22	80	161	37
deu	10	22	33	14
deu	22	59	161	37
deu	10	16	33	13
deu	20	76	133	34
deu	26	92	225	44
deu	12	22	47.6667	17
deu	16	31	85	25
deu	16	40	85	25
deu	11	32	40	15
deu	30	109	299.667	54
deu	20	68	133	35
deu	16	32	85	23
deu	19	53	120	30
deu	22	91	161	35
deu	25	87	208	46
deu	20	57	133	37
deu	13	33	56	18
deu	14	23	65	19
deu	19	37	120	28
deu	19	71	120	32
deu	19	49	120	28
deu	30	97	299.667	62
deu	14	33	65	21
deu	31	83	320	54
deu	23	76	176	43
deu	20	55	133	35
deu	28	89	261	51
deu	18	44	107.667	29
deu	22	52	161	38
deu	11	18	40	15
deu	27	76	242.667	48
deu	19	50	120	31
deu	13	27	56	18
deu	21	66	146.667	38
deu	25	86	208	44
deu	13	25	56	19
deu	19	74	120	32
deu	30	95	299.667	54
deu	13	23	56	19
deu	18	74	107.667	28
deu	23	52	176	38
deu	15	38	74.6667	23
deu	24	82	191.667	35
deu	21	87	146.667	39
deu	24	73	191.667	41
deu	34	127	385	67
deu	34	110	385	66
deu	40	140	533	75
deu	15	34	74.6667	21
deu	29	142	280	60
deu	8	16	21	9
deu	16	34	85	24
deu	14	27	65	22
deu	14	29	65	22
deu	16	50	85	22
deu	33	94	362.667	64
deu	23	94	176	40
deu	18	29	107.667	26
deu	9	24	26.6667	11
deu	11	27	40	17
deu	15	31	74.6667	24
deu	20	62	133	34
deu	15	30	74.6667	25
deu	17	74	96	33
deu	15	57	74.6667	23
deu	16	53	85	25
deu	20	63	133	31
deu	21	62	146.667	39
deu	19	55	120	33
deu	31	111	320	61
deu	18	42	107.667	30
deu	22	54	161	40
deu	18	62	107.667	30
deu	13	22	56	18
deu	28	84	261	53
deu	6	9	11.6667	7
deu	9	18	26.6667	11
deu	23	91	176	38
deu	9	13	26.6667	12
deu	12	18	47.6667	15
deu	13	22	56	16
deu	21	52	146.667	37
deu	22	65	161	40
deu	20	65	133	38
deu	18	35	107.667	31
deu	24	68	191.667	40
deu	31	73	320	61
deu	27	89	242.667	48
deu	36	100	431.667	73
deu	19	38	120	29
deu	26	72	225	50
deu	21	72	146.667	38
deu	20	62	133	35
deu	10	34	33	13
deu	29	94	280	49
deu	13	28	56	19
deu	17	67	96	26
deu	24	62	191.667	45
deu	13	43	56	18
deu	10	18	33	14
deu	12	23	47.6667	16
deu	31	91	320	52
deu	20	62	133	33
deu	22	60	161	42
deu	27	76	242.667	48
deu	24	83	191.667	44
deu	15	42	74.6667	23
deu	8	14	21	10
deu	25	87	208	45
deu	27	112	242.667	42
deu	22	62	161	39
deu	29	96	280	60
deu	31	97	320	55
deu	23	70	176	36
deu	11	22	40	18
deu	23	112	176	44
deu	13	26	56	18
deu	12	23	47.6667	17
deu	29	71	280	51
deu	17	43	96	28
deu	27	66	242.667	49
deu	40	150	533	79
deu	12	36	47.6667	18
deu	20	60	133	33
deu	23	58	176	38
deu	21	52	146.667	38
deu	27	68	242.667	47
deu	25	95	208	43
deu	11	36	40	17
deu	11	23	40	16
deu	30	78	299.667	53
deu	31	106	320	55
deu	16	29	85	23
deu	23	70	176	48
deu	21	69	146.667	32
deu	16	30	85	27
deu	15	37	74.6667	25
deu	6	13	11.6667	7
deu	32	89	341	58
deu	5	7	8	4
deu	13	35	56	20
deu	19	47	120	33
deu	18	42	107.667	27
deu	13	36	56	22
deu	25	67	208	40
deu	25	84	208	49
deu	26	93	225	44
deu	16	40	85	29
deu	24	69	191.667	38
deu	14	49	65	22
deu	21	73	146.667	36
deu	35	106	408	72
deu	15	38	74.6667	25
deu	20	46	133	36
deu	14	30	65	23
deu	21	72	146.667	35
deu	25	50	208	42
deu	10	19	33	13
deu	25	70	208	44
deu	18	57	107.667	33
deu	29	113	280	53
deu	42	170	587.667	89
deu	13	43	56	22
deu	14	28	65	21
deu	14	33	65	20
deu	10	22	33	14
deu	24	62	191.667	43
deu	13	34	56	21
deu	18	68	107.667	35
deu	15	36	74.6667	25
deu	13	29	56	20
deu	16	45	85	28
deu	9	23	26.6667	11
deu	9	27	26.6667	11
deu	44	156	645	90
deu	16	38	85	28
deu	9	15	26.6667	11
deu	29	109	280	57
deu	8	26	21	12
deu	23	85	176	43
deu	21	62	146.667	39
deu	9	17	26.6667	12
deu	9	20	26.6667	11
deu	12	30	47.6667	17
deu	8	16	21	10
deu	12	27	47.6667	18
deu	22	72	161	41
deu	8	16	21	12
deu	7	21	16	12
deu	11	20	40	15
deu	20	49	133	34
deu	5	6	8	5
deu	5	8	8	5
deu	10	30	33	15
deu	15	41	74.6667	24
deu	10	19	33	15
deu	25	75	208	48
deu	30	98	299.667	61
deu	24	55	191.667	42
deu	9	24	26.6667	13
deu	7	12	16	8
deu	13	23	56	21
deu	15	39	74.6667	23
deu	32	117	341	63
deu	10	18	33	14
deu	30	113	299.667	50
deu	11	24	40	17
deu	12	23	47.6667	18
deu	12	24	47.6667	19
deu	36	113	431.667	77
deu	22	82	161	39
deu	26	98	225	49
deu	16	46	85	24
deu	16	42	85	30
deu	18	53	107.667	33
deu	8	20	21	10
deu	18	61	107.667	31
deu	16	58	85	27
deu	14	39	65	21
deu	23	60	176	36
deu	28	80	261	51
deu	13	30	56	19
deu	17	70	96	27
deu	13	35	56	19
deu	17	66	96	27
deu	9	26	26.6667	12
deu	24	77	191.667	39
deu	14	35	65	22
deu	14	25	65	21
deu	16	37	85	25
deu	24	70	191.667	45
deu	16	46	85	21
deu	8	13	21	10
deu	18	47	107.667	29
deu	17	56	96	26
deu	24	71	191.667	43
deu	5	7	8	5
deu	30	107	299.667	55
deu	21	53	146.667	36
deu	14	27	65	23
deu	15	40	74.6667	24
deu	12	35	47.6667	18
deu	7	9	16	8
deu	20	67	133	36
deu	18	46	107.667	31
deu	13	42	56	20
deu	17	38	96	30
deu	12	33	47.6667	20
deu	33	86	362.667	61
deu	23	51	176	36
deu	18	57	107.667	29
deu	27	75	242.667	48
deu	15	65	74.6667	26
deu	17	58	96	24
deu	18	40	107.667	30
deu	21	55	146.667	31
deu	18	47	107.667	28
deu	19	46	120	29
deu	21	56	146.667	37
deu	14	39	65	25
deu	23	80	176	40
deu	22	66	161	34
deu	8	11	21	10
deu	31	91	320	62
deu	9	19	26.6667	14
deu	23	71	176	40
deu	10	33	33	16
deu	12	54	47.6667	21
deu	11	26	40	14
deu	14	31	65	20
deu	18	53	107.667	29
deu	12	28	47.6667	19
deu	18	46	107.667	30
deu	11	21	40	15
deu	19	45	120	31
deu	25	88	208	51
deu	10	26	33	12
deu	24	78	191.667	41
deu	11	36	40	14
deu	31	108	320	61
deu	20	75	133	32
deu	16	34	85	26
deu	29	94	280	56
deu	18	47	107.667	30
deu	14	30	65	20
deu	24	93	191.667	51
deu	21	56	146.667	37
deu	10	19	33	13
deu	12	39	47.6667	16
deu	19	76	120	31
deu	24	70	191.667	43
deu	20	56	133	34
deu	17	54	96	26
deu	12	19	47.6667	16
deu	18	51	107.667	30
deu	12	23	47.6667	16
deu	20	45	133	34
deu	8	18	21	10
deu	19	74	120	29
deu	9	13	26.6667	11
deu	13	33	56	20
deu	12	31	47.6667	19
deu	11	27	40	15
deu	23	64	176	40
deu	17	48	96	29
deu	15	50	74.6667	22
deu	18	35	107.667	28
deu	16	48	85	27
deu	18	46	107.667	28
deu	6	9	11.6667	6
deu	9	15	26.6667	12
deu	17	40	96	26
deu	20	67	133	30
deu	17	53	96	31
deu	11	19	40	15
deu	9	29	26.6667	12
deu	14	30	65	22
deu	15	39	74.6667	24
deu	17	37	96	26
deu	20	45	133	34
deu	17	36	96	28
deu	16	35	85	20
deu	19	51	120	33
deu	10	19	33	14
deu	7	12	16	8
deu	16	55	85	29
deu	8	11	21	10
deu	5	7	8	5
deu	26	71	225	47
deu	22	54	161	38
deu	19	62	120	32
deu	19	58	120	30
deu	11	35	40	14
deu	21	62	146.667	37
deu	6	8	11.6667	7
deu	22	52	161	41
deu	24	69	191.667	38
deu	12	36	47.6667	16
deu	11	21	40	16
deu	21	50	146.667	32
deu	27	64	242.667	47
deu	28	98	261	58
deu	17	34	96	29
deu	13	29	56	19
deu	22	56	161	35
deu	29	82	280	52
deu	12	26	47.6667	18
deu	34	128	385	65
deu	20	45	133	32
deu	15	28	74.6667	23
deu	18	37	107.667	27
deu	19	43	120	33
deu	13	48	56	19
deu	28	74	261	52
deu	19	52	120	33
deu	18	49	107.667	35
deu	15	32	74.6667	24
deu	19	32	120	28
deu	31	86	320	58
deu	25	63	208	43
deu	17	40	96	29
deu	20	54	133	30
deu	14	49	65	23
deu	22	49	161	36
deu	23	78	176	37
deu	18	60	107.667	31
deu	27	109	242.667	55
deu	22	66	161	43
deu	19	57	120	34
deu	22	85	161	38
deu	10	16	33	13
deu	22	84	161	37
deu	23	80	176	43
deu	22	64	161	40
deu	17	34	96	29
deu	20	63	133	34
deu	27	90	242.667	51
deu	24	69	191.667	42
deu	34	127	385	67
deu	24	63	191.667	44
deu	30	105	299.667	55
deu	17	41	96	28
deu	11	23	40	15
deu	23	73	176	39
deu	18	54	107.667	28
deu	29	112	280	57
deu	19	40	120	29
deu	15	38	74.6667	25
deu	18	38	107.667	29
deu	16	49	85	26
deu	21	58	146.667	36
deu	23	55	176	39
deu	23	66	176	42
deu	22	58	161	33
deu	29	107	280	55
deu	28	105	261	49
deu	16	34	85	24
deu	28	93	261	52
deu	12	18	47.6667	17
deu	13	30	56	21
deu	25	96	208	45
deu	22	60	161	41
deu	32	121	341	64
deu	23	50	176	36
deu	21	46	146.667	38
deu	35	119	408	61
deu	29	70	280	47
deu	17	84	96	28
deu	20	61	133	33
deu	46	193	705	93
deu	26	73	225	44
hin	35	98	408	71
hin	20	65	133	38
hin	38	147	481	78
hin	37	105	456	75
hin	14	27	65	22
hin	16	39	85	29
hin	9	11	26.6667	11
hin	39	165	506.667	76
hin	21	65	146.667	32
hin	6	9	11.6667	7
hin	24	77	191.667	43
hin	16	57	85	27
hin	21	78	146.667	35
hin	27	61	242.667	51
hin	19	48	120	32
hin	18	54	107.667	34
hin	11	20	40	15
hin	46	162	705	104
hin	13	27	56	24
hin	27	104	242.667	47
hin	15	30	74.6667	26
hin	18	38	107.667	25
hin	31	157	320	59
hin	13	44	56	32
hin	13	27	56	22
hin	18	49	107.667	31
hin	24	113	191.667	42
hin	26	64	225	49
hin	19	53	120	35
hin	29	99	280	48
hin	24	66	191.667	42
hin	23	68	176	37
hin	19	39	120	29
hin	30	101	299.667	58
hin	28	92	261	57
hin	28	80	261	56
hin	21	56	146.667	33
hin	8	16	21	10
hin	9	22	26.6667	12
hin	14	26	65	20
hin	18	65	107.667	30
hin	9	18	26.6667	13
hin	23	110	176	51
hin	36	184	431.667	75
hin	41	152	560	91
hin	32	126	341	56
hin	19	70	120	35
hin	33	116	362.667	68
hin	23	84	176	37
hin	37	107	456	70
hin	16	48	85	30
hin	22	78	161	38
hin	13	35	56	21
hin	25	66	208	41
hin	12	25	47.6667	15
hin	39	137	506.667	80
hin	49	196	800	123
hin	17	37	96	26
hin	30	122	299.667	54
hin	27	118	242.667	59
hin	17	52	96	28
hin	18	59	107.667	33
hin	17	40	96	28
hin	17	49	96	26
hin	22	71	161	46
hin	7	11	16	8
hin	22	82	161	47
hin	25	119	208	44
hin	13	34	56	21
hin	32	123	341	53
hin	26	71	225	45
hin	28	86	261	55
hin	25	80	208	44
hin	31	114	320	56
hin	16	40	85	23
hin	22	72	161	36
hin	17	42	96	25
hin	24	76	191.667	42
hin	27	89	242.667	46
hin	21	67	146.667	35
hin	12	29	47.6667	16
hin	23	60	176	46
hin	42	151	587.667	94
hin	16	61	85	24
hin	48	212	767.667	112
hin	31	94	320	56
hin	25	126	208	44
hin	28	102	261	53
hin	38	161	481	62
hin	30	147	299.667	60
hin	13	35	56	21
hin	42	212	587.667	93
hin	42	201	587.667	85
hin	29	113	280	59
hin	38	136	481	79
hin	11	25	40	14
hin	22	71	161	40
hin	36	107	431.667	77
hin	21	71	146.667	37
hin	22	63	161	37
hin	35	86	408	62
hin	35	118	408	65
hin	36	104	431.667	70
hin	15	38	74.6667	22
hin	32	119	341	63
hin	19	49	120	29
hin	44	158	645	95
hin	24	81	191.667	45
hin	42	164	587.667	95
hin	34	113	385	62
hin	10	18	33	13
hin	16	29	85	25
hin	29	105	280	53
hin	12	24	47.6667	19
hin	38	146	481	70
hin	46	154	705	92
hin	31	114	320	63
hin	35	104	408	70
hin	6	8	11.6667	6
hin	27	72	242.667	52
hin	12	20	47.6667	15
hin	38	111	481	73
hin	20	51	133	33
hin	21	66	146.667	32
hin	5	5	8	5
hin	23	82	176	40
hin	19	46	120	33
hin	28	76	261	44
hin	12	35	47.6667	19
hin	26	80	225	51
hin	13	22	56	18
hin	16	42	85	23
hin	25	145	208	50
hin	11	24	40	16
hin	28	99	261	52
hin	6	8	11.6667	6
hin	23	87	176	48
hin	34	111	385	71
hin	30	113	299.667	53
hin	15	31	74.6667	24
hin	27	73	242.667	48
hin	32	105	341	62
hin	22	58	161	39
hin	34	97	385	69
hin	19	59	120	32
hin	31	80	320	62
hin	25	70	208	44
hin	12	27	47.6667	15
hin	6	9	11.6667	9
hin	16	34	85	24
hin	25	94	208	42
hin	27	106	242.667	50
hin	20	42	133	33
hin	13	37	56	20
hin	24	95	191.667	41
hin	37	132	456	70
hin	17	55	96	28
hin	32	115	341	54
hin	21	60	146.667	35
hin	14	35	65	20
hin	13	25	56	21
hin	36	101	431.667	70
hin	23	71	176	35
hin	16	35	85	27
hin	17	34	96	25
hin	28	67	261	50
hin	18	50	107.667	29
hin	18	62	107.667	29
hin	10	24	33	12
hin	16	50	85	27
hin	4	4	5	4
hin	26	93	225	49
hin	14	47	65	22
hin	9	23	26.6667	11
hin	29	66	280	53
hin	8	11	21	11
hin	21	62	146.667	35
hin	13	37	56	20
hin	27	79	242.667	53
hin	16	38	85	29
hin	15	46	74.6667	23
hin	23	99	176	47
hin	21	86	146.667	43
hin	17	39	96	26
hin	17	51	96	32
hin	28	83	261	51
hin	6	13	11.6667	6
hin	8	14	21	9
hin	20	55	133	32
hin	17	44	96	32
hin	26	66	225	44
hin	27	72	242.667	54
hin	22	55	161	42
hin	10	21	33	16
hin	19	53	120	35
hin	29	146	280	49
hin	31	92	320	67
hin	24	79	191.667	44
hin	10	22	33	15
hin	23	60	176	45
hin	34	126	385	67
hin	15	30	74.6667	23
hin	30	79	299.667	55
hin	26	89	225	50
hin	15	43	74.6667	24
hin	19	60	120	36
hin	30	109	299.667	65
hin	24	76	191.667	53
hin	7	12	16	9
hin	16	42	85	27
hin	16	66	85	31
hin	28	91	261	53
hin	8	16	21	10
hin	20	65	133	37
hin	23	81	176	46
hin	15	50	74.6667	22
hin	24	74	191.667	46
hin	30	78	299.667	57
hin	34	120	385	69
hin	23	63	176	41
hin	22	55	161	36
hin	30	95	299.667	62
hin	9	15	26.6667	12
hin	6	11	11.6667	6
hin	30	125	299.667	58
hin	38	146	481	74
hin	21	56	146.667	38
hin	21	73	146.667	37
hin	8	15	21	8
hin	4	4	5	4
hin	27	93	242.667	51
hin	26	94	225	55
hin	7	19	16	10
hin	9	18	26.6667	14
hin	23	63	176	38
hin	23	72	176	45
hin	27	128	242.667	47
hin	29	73	280	52
hin	10	23	33	13
hin	12	28	47.6667	19
hin	9	13	26.6667	12
hin	33	116	362.667	63
hin	35	144	408	71
hin	18	42	107.667	32
hin	23	85	176	42
hin	23	73	176	39
hin	20	57	133	33
hin	15	40	74.6667	23
hin	20	53	133	31
hin	9	18	26.6667	13
hin	30	84	299.667	54
hin	16	41	85	26
hin	19	69	120	35
hin	23	65	176	41
hin	12	37	47.6667	16
hin	18	43	107.667	32
hin	14	27	65	22
hin	35	105	408	69
hin	26	77	225	45
hin	23	76	176	43
hin	20	43	133	31
hin	30	131	299.667	66
hin	23	56	176	35
hin	19	57	120	34
hin	20	64	133	36
hin	33	133	362.667	58
hin	9	31	26.6667	12
hin	24	70	191.667	41
hin	16	44	85	33
hin	28	87	261	52
hin	14	47	65	23
hin	29	97	280	55
hin	21	73	146.667	37
hin	25	79	208	44
hin	10	23	33	15
hin	37	133	456	80
hin	17	46	96	29
hin	23	83	176	42
hin	27	87	242.667	48
hin	6	13	11.6667	7
hin	20	79	133	38
hin	26	91	225	46
hin	25	68	208	45
hin	14	21	65	20
hin	19	42	120	33
hin	14	59	65	21
hin	16	34	85	29
hin	14	33	65	22
hin	17	41	96	28
hin	26	113	225	44
hin	27	92	242.667	46
hin	12	33	47.6667	16
hin	11	30	40	17
hin	22	83	161	37
hin	18	48	107.667	31
hin	8	14	21	10
hin	20	55	133	28
hin	8	16	21	11
hin	26	81	225	47
hin	15	37	74.6667	22
hin	15	40	74.6667	25
hin	15	49	74.6667	25
hin	23	87	176	39
hin	22	51	161	38
hin	16	43	85	22
hin	34	144	385	64
hin	8	18	21	12
hin	12	26	47.6667	20
hin	27	73	242.667	54
hin	29	100	280	62
hin	15	54	74.6667	25
hin	18	67	107.667	30
hin	11	21	40	16
hin	11	26	40	14
hin	19	70	120	34
hin	17	36	96	27
hin	8	16	21	10
hin	26	78	225	43
hin	21	56	146.667	38
hin	24	63	191.667	44
hin	8	16	21	11
hin	35	133	408	67
hin	16	43	85	25
hin	21	56	146.667	33
hin	16	43	85	27
hin	16	29	85	24
hin	22	79	161	36
hin	19	59	120	34
hin	25	73	208	43
hin	24	81	191.667	43
hin	14	42	65	27
hin	28	123	261	53
hin	20	76	133	36
hin	14	36	65	22
hin	16	35	85	23
hin	19	50	120	31
hin	11	20	40	14
hin	23	60	176	48
hin	14	27	65	19
hin	13	32	56	19
hin	16	48	85	25
hin	23	75	176	42
hin	21	90	146.667	36
hin	28	107	261	55
hin	18	73	107.667	30
hin	25	146	208	44
hin	22	64	161	34
hin	21	64	146.667	34
hin	25	76	208	43
hin	23	55	176	38
hin	20	54	133	34
hin	28	123	261	60
hin	9	19	26.6667	10
hin	12	30	47.6667	19
hin	22	65	161	36
hin	30	90	299.667	49
hin	16	43	85	28
hin	20	93	133	32
hin	23	72	176	41
hin	12	27	47.6667	20
hin	8	11	21	9
hin	20	57	133	35
hin	19	42	120	29
hin	8	13	21	11
hin	17	58	96	27
hin	10	27	33	13
hin	16	43	85	29
hin	24	75	191.667	49
hin	14	30	65	26
hin	23	54	176	36
hin	24	77	191.667	43
hin	29	88	280	50
hin	25	127	208	51
hin	19	46	120	28
hin	8	11	21	9
hin	14	31	65	23
hin	16	45	85	23
hin	14	29	65	21
hin	38	154	481	69
hin	15	28	74.6667	20
hin	13	39	56	19
hin	35	127	408	74
hin	11	19	40	14
hin	13	37	56	19
hin	15	38	74.6667	22
hin	16	39	85	24
hin	16	46	85	25
hin	24	64	191.667	39
hin	16	44	85	23
hin	11	18	40	14
hin	16	55	85	23
hin	15	39	74.6667	21
hin	36	130	431.667	70
hin	23	70	176	41
hin	26	74	225	51
hin	26	99	225	48
hin	17	45	96	26
hin	13	29	56	18
hin	27	91	242.667	51
hin	14	45	65	21
hin	33	112	362.667	68
hin	25	81	208	43
hin	32	83	341	55
hin	15	34	74.6667	24
hin	25	75	208	49
hin	21	61	146.667	38
hin	17	56	96	26
hin	34	87	385	59
hin	31	93	320	59
hin	32	119	341	63
hin	19	53	120	34
hin	44	129	645	91
hin	23	67	176	38
hin	9	20	26.6667	11
hin	26	74	225	46
hin	27	148	242.667	46
hin	27	80	242.667	52
hin	30	95	299.667	59
hin	27	89	242.667	50
hin	21	67	146.667	36
hin	16	44	85	28
hin	11	20	40	15
hin	21	69	146.667	34
hin	17	54	96	31
hin	30	92	299.667	55
hin	24	60	191.667	45
hin	39	130	506.667	78
hin	30	85	299.667	59
hin	7	15	16	8
hin	15	37	74.6667	24
hin	30	124	299.667	51
hin	17	39	96	29
hin	24	71	191.667	43
hin	15	41	74.6667	23
hin	15	31	74.6667	23
hin	23	74	176	38
hin	17	45	96	28
hin	21	60	146.667	36
hin	21	63	146.667	40
hin	24	71	191.667	45
hin	15	44	74.6667	23
hin	35	158	408	72
hin	14	35	65	20
hin	22	59	161	41
hin	46	195	705	97
hin	18	42	107.667	33
hin	30	77	299.667	61
hin	7	17	16	9
hin	12	21	47.6667	15
hin	13	24	56	20
hin	9	19	26.6667	14
hin	10	25	33	12
hin	24	67	191.667	43
hin	20	77	133	35
hin	28	136	261	53
hin	29	82	280	57
hin	17	37	96	27
hin	42	200	587.667	96
hin	21	62	146.667	38
hin	24	84	191.667	47
hin	11	28	40	16
hin	20	54	133	35
hin	25	78	208	42
hin	12	20	47.6667	17
hin	18	44	107.667	29
hin	23	67	176	40
hin	20	62	133	40
hin	16	45	85	25
hin	26	89	225	47
hin	17	35	96	28
hin	24	65	191.667	39
hin	22	63	161	38
hin	18	39	107.667	29
hin	16	33	85	25
hin	27	88	242.667	56
hin	14	48	65	25
hin	19	59	120	33
hin	19	56	120	28
hin	20	66	133	36
hin	16	53	85	29
hin	32	135	341	62
hin	40	154	533	98
hin	14	30	65	23
hin	37	150	456	65
hin	30	145	299.667	52
hin	20	80	133	38
hin	13	27	56	20
hin	15	31	74.6667	22
hin	18	64	107.667	28
hin	42	149	587.667	97
hin	21	92	146.667	37
hin	24	80	191.667	47
hin	18	41	107.667	30
hin	15	56	74.6667	26
hin	19	63	120	39
hin	28	80	261	49
hin	20	66	133	35
hin	14	44	65	21
hin	14	28	65	20
hin	38	156	481	78
hin	18	55	107.667	28
hin	15	35	74.6667	23
hin	31	133	320	64
hin	14	30	65	22
hin	36	144	431.667	70
hin	20	71	133	37
hin	16	38	85	22
hin	22	74	161	40
hin	19	58	120	32
hin	27	79	242.667	54
hin	31	100	320	71
hin	17	34	96	27
hin	33	112	362.667	76
hin	11	21	40	14
