treebank	n	D	Drla	Dmin
fra	49	108	800	92
fra	20	32	133	30
fra	12	22	47.6667	14
fra	37	118	456	62
fra	7	9	16	8
fra	25	42	208	37
fra	28	53	261	45
fra	15	21	74.6667	17
fra	11	20	40	14
fra	14	28	65	21
fra	11	20	40	13
fra	15	26	74.6667	20
fra	27	65	242.667	46
fra	11	20	40	13
fra	9	13	26.6667	12
fra	13	23	56	16
fra	30	76	299.667	55
fra	8	14	21	13
fra	9	13	26.6667	10
fra	14	19	65	18
fra	19	45	120	29
fra	15	36	74.6667	24
fra	27	52	242.667	45
fra	44	90	645	70
fra	33	59	362.667	53
fra	13	19	56	16
fra	7	10	16	7
fra	19	37	120	29
fra	14	30	65	18
fra	32	70	341	54
fra	18	26	107.667	25
fra	42	94	587.667	71
fra	11	17	40	15
fra	24	45	191.667	35
fra	16	29	85	23
fra	47	125	736	97
fra	33	65	362.667	50
fra	35	80	408	62
fra	20	39	133	31
fra	22	38	161	29
fra	21	43	146.667	34
fra	12	25	47.6667	17
fra	14	25	65	20
fra	18	38	107.667	28
fra	16	29	85	23
fra	26	57	225	38
fra	25	38	208	34
fra	18	31	107.667	26
fra	24	47	191.667	36
fra	18	35	107.667	22
fra	18	43	107.667	25
fra	12	25	47.6667	17
fra	28	81	261	49
fra	23	38	176	35
fra	22	38	161	27
fra	17	32	96	25
fra	28	56	261	39
fra	18	38	107.667	26
fra	10	16	33	13
fra	21	40	146.667	33
fra	25	57	208	37
fra	20	36	133	30
fra	7	9	16	8
fra	28	51	261	43
fra	27	60	242.667	41
fra	18	27	107.667	24
fra	19	29	120	26
fra	14	25	65	18
fra	8	10	21	10
fra	18	30	107.667	23
fra	17	37	96	23
fra	18	34	107.667	26
fra	24	49	191.667	42
fra	14	35	65	22
fra	35	63	408	55
fra	23	44	176	36
fra	22	45	161	33
fra	35	65	408	56
fra	23	41	176	34
fra	21	34	146.667	31
fra	16	30	85	24
fra	27	42	242.667	36
fra	27	50	242.667	34
fra	22	37	161	34
fra	25	52	208	40
fra	15	32	74.6667	20
fra	22	40	161	32
fra	35	88	408	58
fra	11	18	40	14
fra	40	98	533	75
fra	10	16	33	16
fra	25	50	208	40
fra	9	12	26.6667	10
fra	13	18	56	16
fra	18	34	107.667	23
fra	11	14	40	12
fra	23	45	176	34
fra	14	21	65	19
fra	22	42	161	31
fra	13	17	56	15
fra	20	38	133	30
fra	27	50	242.667	41
fra	24	63	191.667	34
fra	31	85	320	53
fra	11	24	40	13
fra	31	59	320	51
fra	26	48	225	37
fra	19	34	120	33
fra	26	50	225	39
fra	21	56	146.667	35
fra	16	26	85	19
fra	28	63	261	43
fra	26	69	225	43
fra	10	13	33	13
fra	17	39	96	23
fra	26	53	225	43
fra	27	54	242.667	43
fra	26	51	225	38
fra	16	29	85	20
fra	16	24	85	21
fra	25	61	208	39
fra	13	20	56	17
fra	28	62	261	42
fra	11	13	40	13
fra	26	45	225	38
fra	14	17	65	17
fra	14	27	65	20
fra	15	28	74.6667	21
fra	12	22	47.6667	15
fra	32	68	341	52
fra	20	41	133	29
fra	21	39	146.667	30
fra	17	37	96	25
fra	24	43	191.667	30
fra	22	38	161	29
fra	7	9	16	8
fra	17	36	96	22
fra	18	44	107.667	29
fra	30	83	299.667	53
fra	24	54	191.667	43
fra	16	26	85	22
fra	8	12	21	12
fra	12	17	47.6667	16
fra	12	19	47.6667	17
fra	26	43	225	39
fra	22	48	161	34
fra	21	39	146.667	30
fra	22	39	161	27
fra	19	38	120	28
fra	15	27	74.6667	21
fra	8	13	21	10
fra	17	36	96	25
fra	11	15	40	14
fra	6	7	11.6667	6
fra	23	41	176	34
fra	21	49	146.667	33
fra	18	36	107.667	24
fra	25	40	208	34
fra	18	31	107.667	28
fra	21	49	146.667	37
fra	7	9	16	8
fra	28	52	261	46
fra	33	58	362.667	49
fra	12	17	47.6667	14
fra	15	29	74.6667	21
fra	21	31	146.667	28
fra	29	59	280	51
fra	24	56	191.667	37
fra	22	37	161	36
fra	18	30	107.667	28
fra	23	37	176	31
fra	29	55	280	48
fra	12	28	47.6667	15
fra	36	74	431.667	63
fra	21	47	146.667	31
fra	20	44	133	34
fra	19	40	120	26
fra	21	42	146.667	28
fra	12	14	47.6667	14
fra	20	41	133	30
fra	21	43	146.667	31
fra	19	54	120	30
fra	19	36	120	28
fra	24	42	191.667	35
fra	28	78	261	49
fra	27	52	242.667	40
fra	17	40	96	26
fra	26	55	225	39
fra	15	36	74.6667	21
fra	26	44	225	37
fra	23	41	176	36
fra	24	56	191.667	41
fra	31	58	320	51
fra	27	61	242.667	48
fra	19	30	120	26
fra	19	31	120	25
fra	12	19	47.6667	17
fra	30	57	299.667	48
fra	26	54	225	44
fra	22	41	161	34
fra	18	35	107.667	30
fra	29	72	280	54
fra	29	68	280	50
fra	31	60	320	49
fra	40	114	533	77
fra	31	69	320	56
fra	36	87	431.667	61
fra	17	33	96	25
fra	17	30	96	26
fra	23	46	176	34
fra	24	49	191.667	37
fra	35	70	408	52
fra	19	40	120	27
fra	16	29	85	24
fra	23	36	176	34
fra	23	51	176	34
fra	21	30	146.667	30
fra	26	66	225	40
fra	35	77	408	62
fra	23	42	176	33
fra	30	52	299.667	44
fra	35	76	408	60
fra	18	30	107.667	27
fra	28	53	261	43
fra	17	23	96	23
fra	17	25	96	24
fra	30	58	299.667	46
fra	27	48	242.667	44
fra	34	96	385	61
fra	28	51	261	43
fra	31	56	320	53
fra	37	78	456	54
fra	35	80	408	57
fra	22	53	161	35
fra	20	36	133	28
fra	54	162	971.667	91
fra	23	43	176	34
deu	27	72	242.667	51
deu	18	58	107.667	25
deu	29	84	280	46
deu	34	116	385	51
deu	9	16	26.6667	11
deu	11	23	40	16
deu	7	11	16	8
deu	31	136	320	49
deu	21	83	146.667	40
deu	6	11	11.6667	7
deu	19	57	120	27
deu	22	60	161	40
deu	20	48	133	31
deu	20	42	133	29
deu	17	49	96	25
deu	15	38	74.6667	21
deu	11	35	40	14
deu	31	101	320	58
deu	13	29	56	21
deu	24	68	191.667	36
deu	19	43	120	25
deu	10	23	33	13
deu	28	123	261	48
deu	15	35	74.6667	22
deu	12	26	47.6667	16
deu	15	42	74.6667	21
deu	23	54	176	34
deu	20	47	133	29
deu	14	33	65	19
deu	30	100	299.667	54
deu	22	54	161	37
deu	15	41	74.6667	21
deu	17	30	96	26
deu	20	55	133	32
deu	17	41	96	23
deu	20	64	133	29
deu	21	51	146.667	30
deu	6	9	11.6667	7
deu	8	12	21	8
deu	11	20	40	14
deu	12	20	47.6667	17
deu	7	11	16	7
deu	14	34	65	19
deu	33	134	362.667	53
deu	32	85	341	54
deu	23	73	176	35
deu	13	19	56	15
deu	30	77	299.667	46
deu	20	57	133	26
deu	34	93	385	61
deu	14	33	65	19
deu	24	64	191.667	40
deu	13	32	56	19
deu	21	60	146.667	30
deu	13	40	56	16
deu	34	76	385	53
deu	37	127	456	58
deu	14	27	65	16
deu	21	59	146.667	33
deu	19	62	120	33
deu	17	52	96	28
deu	14	26	65	20
deu	11	21	40	15
deu	14	37	65	17
deu	12	24	47.6667	16
deu	5	5	8	5
deu	17	45	96	29
deu	20	78	133	30
deu	12	28	47.6667	15
deu	29	93	280	45
deu	21	48	146.667	28
deu	22	50	161	34
deu	21	67	146.667	35
deu	27	82	242.667	40
deu	13	23	56	15
deu	20	29	133	27
deu	16	42	85	24
deu	17	41	96	23
deu	29	67	280	44
deu	22	71	161	38
deu	14	39	65	20
deu	21	54	146.667	31
deu	29	80	280	49
deu	15	44	74.6667	20
deu	42	120	587.667	69
deu	22	50	161	32
deu	23	71	176	36
deu	24	73	191.667	35
deu	24	59	191.667	31
deu	24	54	191.667	38
deu	15	49	74.6667	21
deu	26	95	225	39
deu	30	112	299.667	48
deu	26	69	225	38
deu	32	88	341	52
deu	8	18	21	11
deu	18	30	107.667	26
deu	23	52	176	33
deu	17	33	96	24
deu	15	38	74.6667	23
deu	25	73	208	38
deu	25	88	208	37
deu	30	96	299.667	51
deu	16	34	85	22
deu	31	87	320	54
deu	19	45	120	26
deu	27	97	242.667	37
deu	25	75	208	40
deu	30	123	299.667	49
deu	27	95	242.667	43
deu	9	12	26.6667	11
deu	16	42	85	24
deu	20	49	133	29
deu	7	13	16	9
deu	34	135	385	52
deu	29	66	280	47
deu	18	56	107.667	26
deu	29	78	280	44
deu	6	7	11.6667	6
deu	15	39	74.6667	20
deu	10	20	33	12
deu	34	76	385	58
deu	18	50	107.667	26
deu	18	56	107.667	24
deu	5	7	8	5
deu	18	50	107.667	28
deu	17	33	96	23
deu	21	45	146.667	31
deu	14	33	65	19
deu	20	49	133	34
deu	15	40	74.6667	19
deu	19	50	120	24
deu	18	44	107.667	26
deu	11	22	40	15
deu	19	37	120	28
deu	7	14	16	8
deu	20	58	133	31
deu	26	86	225	35
deu	24	61	191.667	35
deu	14	26	65	18
deu	18	40	107.667	26
deu	26	97	225	40
deu	21	47	146.667	32
deu	27	72	242.667	52
deu	15	52	74.6667	19
deu	22	61	161	37
deu	16	44	85	21
deu	10	20	33	12
deu	4	4	5	3
deu	15	26	74.6667	19
deu	23	75	176	34
deu	21	68	146.667	34
deu	20	48	133	33
deu	12	25	47.6667	17
deu	20	46	133	31
deu	30	66	299.667	44
deu	19	39	120	28
deu	26	69	225	42
deu	15	44	74.6667	19
deu	9	15	26.6667	11
deu	14	25	65	20
deu	29	101	280	50
deu	19	53	120	28
deu	12	28	47.6667	13
deu	21	74	146.667	28
deu	18	59	107.667	24
deu	15	38	74.6667	20
deu	15	26	74.6667	24
deu	8	11	21	7
deu	14	40	65	21
deu	4	4	5	4
deu	22	58	161	36
deu	15	34	74.6667	22
deu	7	10	16	7
deu	23	57	176	35
deu	6	9	11.6667	6
deu	12	35	47.6667	15
deu	10	14	33	12
deu	17	37	96	27
deu	12	30	47.6667	18
deu	13	24	56	20
deu	19	39	120	32
deu	15	43	74.6667	21
deu	13	28	56	16
deu	20	61	133	31
deu	18	47	107.667	24
deu	6	11	11.6667	6
deu	7	12	16	10
deu	22	62	161	32
deu	14	38	65	21
deu	23	45	176	33
deu	22	53	161	34
deu	24	60	191.667	34
deu	8	22	21	9
deu	17	42	96	29
deu	17	54	96	22
deu	23	78	176	40
deu	18	44	107.667	22
deu	11	22	40	13
deu	18	49	107.667	27
deu	23	58	176	35
deu	9	20	26.6667	12
deu	28	93	261	42
deu	28	89	261	47
deu	10	20	33	12
deu	13	27	56	20
deu	18	30	107.667	28
deu	19	39	120	33
deu	4	4	5	4
deu	11	16	40	13
deu	13	35	56	17
deu	27	101	242.667	40
deu	7	12	16	8
deu	16	43	85	21
deu	16	54	85	21
deu	11	20	40	14
deu	16	38	85	23
deu	26	57	225	43
deu	29	64	280	49
deu	18	49	107.667	29
deu	22	57	161	32
deu	28	83	261	49
deu	7	13	16	9
deu	6	7	11.6667	6
deu	25	100	208	43
deu	25	87	208	40
deu	18	45	107.667	27
deu	24	68	191.667	34
deu	6	7	11.6667	6
deu	5	5	8	5
deu	28	79	261	48
deu	22	56	161	37
deu	7	12	16	8
deu	10	19	33	12
deu	24	78	191.667	36
deu	16	46	85	21
deu	19	58	120	27
deu	25	89	208	41
deu	10	14	33	12
deu	10	16	33	12
deu	8	12	21	9
deu	29	73	280	52
deu	24	42	191.667	37
deu	17	28	96	25
deu	15	44	74.6667	20
deu	24	69	191.667	33
deu	15	40	74.6667	21
deu	8	18	21	8
deu	18	37	107.667	25
deu	9	16	26.6667	10
deu	28	99	261	46
deu	12	29	47.6667	16
deu	20	69	133	32
deu	19	42	120	30
deu	11	21	40	15
deu	22	64	161	31
deu	14	30	65	20
deu	30	79	299.667	50
deu	18	59	107.667	24
deu	24	47	191.667	35
deu	20	68	133	27
deu	22	69	161	30
deu	15	33	74.6667	21
deu	16	48	85	24
deu	16	34	85	26
deu	21	44	146.667	32
deu	10	32	33	15
deu	25	77	208	40
deu	13	31	56	17
deu	17	42	96	22
deu	9	19	26.6667	12
deu	31	99	320	48
deu	23	101	176	34
deu	20	66	133	28
deu	8	13	21	8
deu	33	85	362.667	56
deu	16	42	85	23
deu	25	76	208	38
deu	26	83	225	42
deu	8	9	21	9
deu	20	54	133	33
deu	15	38	74.6667	21
deu	18	42	107.667	28
deu	14	31	65	22
deu	18	85	107.667	28
deu	14	27	65	18
deu	8	16	21	11
deu	11	21	40	13
deu	15	37	74.6667	21
deu	16	29	85	21
deu	19	35	120	26
deu	11	18	40	16
deu	7	10	16	8
deu	24	69	191.667	40
deu	16	37	85	23
deu	9	13	26.6667	11
deu	19	48	120	30
deu	4	5	5	3
deu	21	76	146.667	33
deu	16	35	85	22
deu	16	46	85	24
deu	13	31	56	17
deu	26	60	225	44
deu	18	37	107.667	27
deu	13	31	56	19
deu	24	48	191.667	36
deu	8	13	21	9
deu	16	61	85	22
deu	18	48	107.667	28
deu	22	55	161	36
deu	13	34	56	21
deu	17	42	96	23
deu	13	43	56	16
deu	8	11	21	9
deu	28	81	261	46
deu	18	40	107.667	25
deu	13	34	56	18
deu	23	70	176	36
deu	18	52	107.667	25
deu	20	47	133	31
deu	9	14	26.6667	11
deu	25	92	208	39
deu	15	35	74.6667	22
deu	19	47	120	25
deu	15	37	74.6667	25
deu	19	62	120	29
deu	19	88	120	26
deu	16	40	85	24
deu	23	66	176	38
deu	26	83	225	39
deu	17	49	96	26
deu	25	81	208	40
deu	16	34	85	22
deu	16	36	85	30
deu	13	31	56	14
deu	17	45	96	27
deu	11	24	40	14
deu	20	90	133	28
deu	11	20	40	12
deu	11	23	40	14
deu	15	26	74.6667	20
deu	23	73	176	39
deu	21	53	146.667	33
deu	18	46	107.667	26
deu	18	40	107.667	23
deu	21	67	146.667	32
deu	19	55	120	27
deu	14	24	65	18
deu	19	66	120	26
deu	22	61	161	34
deu	23	63	176	40
deu	20	62	133	33
deu	8	10	21	9
deu	11	20	40	17
deu	14	50	65	20
deu	24	73	191.667	34
deu	12	26	47.6667	15
deu	23	59	176	36
deu	18	41	107.667	28
deu	15	32	74.6667	19
deu	11	28	40	13
deu	19	60	120	26
deu	18	37	107.667	27
deu	8	11	21	9
deu	25	60	208	37
deu	8	11	21	8
deu	15	29	74.6667	25
deu	21	63	146.667	31
deu	14	40	65	17
deu	17	46	96	24
deu	23	69	176	38
deu	25	72	208	37
deu	22	34	161	29
deu	14	34	65	18
deu	7	9	16	8
deu	15	27	74.6667	22
deu	14	23	65	19
deu	15	23	74.6667	20
deu	31	84	320	54
deu	14	28	65	18
deu	10	14	33	12
deu	26	74	225	47
deu	10	14	33	11
deu	11	26	40	15
deu	19	52	120	31
deu	13	25	56	16
deu	17	51	96	27
deu	13	22	56	16
deu	10	20	33	11
deu	9	13	26.6667	10
deu	15	22	74.6667	18
deu	12	25	47.6667	15
deu	26	93	225	43
deu	18	44	107.667	26
deu	25	75	208	37
deu	22	52	161	35
deu	19	44	120	27
deu	10	13	33	13
deu	22	56	161	33
deu	12	22	47.6667	16
deu	30	124	299.667	50
deu	22	49	161	34
deu	24	73	191.667	36
deu	14	41	65	18
deu	23	70	176	36
deu	14	30	65	20
deu	13	22	56	17
deu	24	59	191.667	36
deu	26	63	225	47
deu	24	62	191.667	41
deu	21	58	146.667	34
deu	39	127	506.667	64
deu	21	66	146.667	34
deu	13	33	56	18
deu	20	43	133	30
deu	25	72	208	42
deu	32	88	341	52
deu	24	69	191.667	36
deu	18	51	107.667	27
deu	19	49	120	27
deu	12	26	47.6667	16
deu	7	11	16	8
deu	18	52	107.667	25
deu	16	25	85	22
deu	36	107	431.667	62
deu	21	53	146.667	36
deu	31	91	320	55
deu	29	85	280	45
deu	7	10	16	7
deu	19	53	120	26
deu	26	67	225	44
deu	15	40	74.6667	19
deu	21	57	146.667	31
deu	13	27	56	17
deu	12	25	47.6667	15
deu	20	62	133	28
deu	14	29	65	18
deu	18	47	107.667	25
deu	12	18	47.6667	13
deu	18	34	107.667	25
deu	11	14	40	12
deu	34	109	385	64
deu	13	19	56	15
deu	16	36	85	22
deu	47	127	736	87
deu	9	14	26.6667	10
deu	25	84	208	42
deu	9	17	26.6667	11
deu	10	19	33	11
deu	10	23	33	14
deu	13	30	56	17
deu	10	24	33	13
deu	13	27	56	19
deu	19	53	120	24
deu	22	48	161	30
deu	20	50	133	30
deu	10	21	33	13
deu	26	105	225	45
deu	11	20	40	14
deu	17	46	96	23
deu	9	14	26.6667	11
deu	13	35	56	15
deu	22	71	161	39
deu	13	43	56	16
deu	14	36	65	19
deu	20	62	133	36
deu	16	33	85	22
deu	18	50	107.667	24
deu	27	120	242.667	48
deu	16	43	85	23
deu	21	61	146.667	30
deu	18	40	107.667	26
deu	14	34	65	19
deu	10	21	33	12
deu	23	72	176	37
deu	12	25	47.6667	17
deu	14	28	65	23
deu	23	75	176	35
deu	17	29	96	24
deu	14	22	65	16
deu	28	84	261	40
deu	37	90	456	66
deu	14	35	65	20
deu	34	70	385	57
deu	28	101	261	44
deu	13	32	56	17
deu	10	16	33	12
deu	16	26	85	20
deu	15	28	74.6667	20
deu	35	95	408	59
deu	18	58	107.667	27
deu	21	53	146.667	32
deu	16	36	85	24
deu	12	22	47.6667	16
deu	15	39	74.6667	22
deu	21	41	146.667	32
deu	19	48	120	29
deu	13	23	56	18
deu	15	28	74.6667	20
deu	41	160	560	74
deu	21	45	146.667	31
deu	12	25	47.6667	15
deu	25	75	208	41
deu	17	62	96	25
deu	35	120	408	61
deu	24	64	191.667	36
deu	14	26	65	18
deu	26	75	225	39
deu	16	35	85	24
deu	24	70	191.667	40
deu	26	83	225	34
deu	15	40	74.6667	23
deu	31	124	320	61
deu	9	11	26.6667	10
deu	17	45	96	23
deu	27	158	242.667	46
deu	15	45	74.6667	23
deu	14	36	65	21
deu	18	70	107.667	25
deu	24	64	191.667	32
deu	23	55	176	34
deu	25	100	208	41
deu	29	90	280	46
deu	17	45	96	27
deu	22	46	161	39
deu	39	129	506.667	61
deu	26	79	225	45
deu	7	7	16	7
deu	47	165	736	93
deu	23	54	176	31
deu	18	34	107.667	27
deu	18	33	107.667	25
deu	25	72	208	37
deu	27	47	242.667	42
deu	13	30	56	18
deu	24	46	191.667	35
deu	23	62	176	35
deu	25	93	208	34
deu	15	31	74.6667	19
deu	9	13	26.6667	11
deu	31	112	320	50
deu	4	4	5	4
deu	18	40	107.667	28
deu	17	46	96	20
deu	29	72	280	48
deu	22	65	161	32
deu	28	70	261	41
deu	15	35	74.6667	20
deu	20	40	133	28
deu	21	61	146.667	32
deu	6	7	11.6667	6
deu	6	6	11.6667	5
deu	13	31	56	18
deu	31	82	320	54
deu	10	23	33	14
deu	20	59	133	35
deu	18	46	107.667	26
deu	20	49	133	29
deu	24	78	191.667	42
deu	15	34	74.6667	20
deu	16	36	85	23
deu	12	28	47.6667	17
deu	29	81	280	42
deu	24	69	191.667	41
deu	50	195	833	88
deu	19	42	120	30
deu	37	126	456	67
deu	16	37	85	19
deu	21	57	146.667	32
deu	28	99	261	47
deu	18	44	107.667	29
deu	11	14	40	13
deu	15	41	74.6667	21
deu	26	100	225	47
deu	24	63	191.667	43
deu	13	23	56	17
deu	11	25	40	16
deu	19	46	120	29
deu	37	121	456	59
deu	30	89	299.667	50
deu	7	12	16	8
deu	11	25	40	15
deu	15	28	74.6667	21
deu	22	76	161	34
deu	10	19	33	13
deu	22	53	161	33
deu	10	13	33	12
deu	20	54	133	29
deu	26	86	225	36
deu	12	17	47.6667	15
deu	16	31	85	23
deu	16	42	85	22
deu	11	24	40	14
deu	30	91	299.667	50
deu	20	62	133	31
deu	16	29	85	21
deu	19	58	120	27
deu	22	103	161	31
deu	25	71	208	41
deu	20	51	133	29
deu	13	23	56	16
deu	14	24	65	17
deu	19	36	120	25
deu	19	50	120	28
deu	19	47	120	27
deu	30	79	299.667	58
deu	14	34	65	19
deu	31	86	320	50
deu	23	59	176	37
deu	20	54	133	32
deu	28	92	261	49
deu	18	41	107.667	26
deu	22	43	161	34
deu	11	16	40	14
deu	27	65	242.667	43
deu	19	48	120	27
deu	13	27	56	17
deu	21	53	146.667	33
deu	25	69	208	39
deu	13	23	56	18
deu	19	55	120	31
deu	30	85	299.667	50
deu	13	25	56	18
deu	18	72	107.667	25
deu	23	56	176	36
deu	15	36	74.6667	19
deu	24	77	191.667	33
deu	21	76	146.667	33
deu	24	69	191.667	39
deu	34	124	385	58
deu	34	109	385	58
deu	40	132	533	64
deu	15	25	74.6667	20
deu	29	101	280	53
deu	8	16	21	8
deu	16	30	85	22
deu	14	33	65	19
deu	14	25	65	20
deu	16	45	85	19
deu	33	86	362.667	53
deu	23	88	176	32
deu	18	30	107.667	24
deu	9	18	26.6667	10
deu	11	25	40	15
deu	15	31	74.6667	20
deu	20	57	133	30
deu	15	26	74.6667	21
deu	17	55	96	28
deu	15	43	74.6667	20
deu	16	54	85	23
deu	20	72	133	28
deu	21	62	146.667	37
deu	19	57	120	31
deu	31	93	320	51
deu	18	43	107.667	25
deu	22	47	161	34
deu	18	63	107.667	27
deu	13	22	56	18
deu	28	77	261	47
deu	6	8	11.6667	7
deu	9	19	26.6667	10
deu	23	81	176	35
deu	9	13	26.6667	12
deu	12	17	47.6667	13
deu	13	20	56	15
deu	21	42	146.667	33
deu	22	71	161	34
deu	20	55	133	32
deu	18	29	107.667	26
deu	24	61	191.667	37
deu	31	69	320	56
deu	27	81	242.667	41
deu	36	104	431.667	66
deu	19	37	120	26
deu	26	68	225	45
deu	21	66	146.667	32
deu	20	45	133	35
deu	10	26	33	12
deu	29	87	280	44
deu	13	27	56	17
deu	17	51	96	25
deu	24	60	191.667	42
deu	13	29	56	16
deu	10	17	33	14
deu	12	25	47.6667	15
deu	31	88	320	52
deu	20	60	133	30
deu	22	60	161	35
deu	27	86	242.667	45
deu	24	78	191.667	41
deu	15	39	74.6667	21
deu	8	11	21	9
deu	25	76	208	37
deu	27	113	242.667	40
deu	22	53	161	33
deu	29	99	280	46
deu	31	99	320	50
deu	23	76	176	33
deu	11	17	40	13
deu	23	63	176	39
deu	13	25	56	17
deu	12	23	47.6667	17
deu	29	58	280	43
deu	17	43	96	26
deu	27	58	242.667	42
deu	40	144	533	71
deu	12	39	47.6667	16
deu	20	59	133	30
deu	23	53	176	35
deu	21	54	146.667	32
deu	27	62	242.667	40
deu	25	80	208	38
deu	11	30	40	15
deu	11	19	40	14
deu	30	74	299.667	46
deu	31	134	320	45
deu	16	24	85	22
deu	23	56	176	42
deu	21	65	146.667	29
deu	16	30	85	23
deu	15	30	74.6667	22
deu	6	9	11.6667	6
deu	32	97	341	56
deu	5	6	8	4
deu	13	22	56	18
deu	19	33	120	27
deu	18	45	107.667	25
deu	13	39	56	21
deu	25	61	208	37
deu	25	67	208	45
deu	26	82	225	44
deu	16	36	85	23
deu	24	69	191.667	37
deu	14	28	65	19
deu	21	60	146.667	30
deu	35	103	408	69
deu	15	35	74.6667	22
deu	20	47	133	31
deu	14	28	65	21
deu	21	73	146.667	33
deu	25	44	208	37
deu	10	17	33	12
deu	25	68	208	41
deu	18	47	107.667	29
deu	29	102	280	44
deu	42	156	587.667	85
deu	13	37	56	19
deu	14	26	65	19
deu	14	32	65	18
deu	10	18	33	11
deu	24	61	191.667	34
deu	13	32	56	17
deu	18	68	107.667	28
deu	15	35	74.6667	24
deu	13	34	56	19
deu	16	48	85	23
deu	9	19	26.6667	11
deu	9	20	26.6667	11
deu	44	137	645	77
deu	16	40	85	24
deu	9	19	26.6667	10
deu	29	105	280	49
deu	8	16	21	11
deu	23	83	176	37
deu	21	60	146.667	33
deu	9	13	26.6667	11
deu	9	16	26.6667	10
deu	12	30	47.6667	17
deu	8	14	21	10
deu	12	24	47.6667	16
deu	22	76	161	40
deu	8	11	21	9
deu	7	13	16	12
deu	11	21	40	15
deu	20	42	133	29
deu	5	5	8	5
deu	5	6	8	4
deu	10	15	33	12
deu	15	38	74.6667	20
deu	10	20	33	15
deu	25	77	208	40
deu	30	81	299.667	51
deu	24	61	191.667	40
deu	9	19	26.6667	13
deu	7	9	16	7
deu	13	22	56	19
deu	15	40	74.6667	21
deu	32	86	341	60
deu	10	13	33	12
deu	30	85	299.667	44
deu	11	22	40	17
deu	12	20	47.6667	16
deu	12	19	47.6667	16
deu	36	114	431.667	72
deu	22	58	161	36
deu	26	89	225	43
deu	16	37	85	20
deu	16	41	85	26
deu	18	66	107.667	30
deu	8	14	21	9
deu	18	49	107.667	27
deu	16	52	85	25
deu	14	33	65	19
deu	23	50	176	32
deu	28	78	261	46
deu	13	31	56	19
deu	17	52	96	25
deu	13	37	56	18
deu	17	61	96	24
deu	9	22	26.6667	11
deu	24	65	191.667	35
deu	14	34	65	19
deu	14	19	65	18
deu	16	45	85	23
deu	24	62	191.667	37
deu	16	47	85	19
deu	8	13	21	9
deu	18	50	107.667	26
deu	17	52	96	22
deu	24	73	191.667	39
deu	5	7	8	5
deu	30	102	299.667	45
deu	21	44	146.667	33
deu	14	28	65	22
deu	15	41	74.6667	21
deu	12	27	47.6667	14
deu	7	7	16	7
deu	20	69	133	29
deu	18	74	107.667	24
deu	13	33	56	16
deu	17	31	96	25
deu	12	41	47.6667	17
deu	33	77	362.667	56
deu	23	54	176	35
deu	18	50	107.667	25
deu	27	66	242.667	43
deu	15	47	74.6667	20
deu	17	50	96	23
deu	18	39	107.667	27
deu	21	64	146.667	27
deu	18	41	107.667	23
deu	19	36	120	26
deu	21	47	146.667	33
deu	14	29	65	19
deu	23	52	176	33
deu	22	56	161	33
deu	8	11	21	10
deu	31	72	320	53
deu	9	18	26.6667	14
deu	23	56	176	37
deu	10	28	33	13
deu	12	42	47.6667	16
deu	11	22	40	12
deu	14	33	65	16
deu	18	42	107.667	25
deu	12	19	47.6667	15
deu	18	47	107.667	25
deu	11	17	40	13
deu	19	48	120	27
deu	25	66	208	43
deu	10	18	33	10
deu	24	70	191.667	37
deu	11	30	40	13
deu	31	94	320	55
deu	20	57	133	28
deu	16	29	85	22
deu	29	85	280	50
deu	18	45	107.667	29
deu	14	24	65	17
deu	24	101	191.667	39
deu	21	52	146.667	33
deu	10	21	33	12
deu	12	42	47.6667	15
deu	19	74	120	28
deu	24	71	191.667	39
deu	20	52	133	32
deu	17	56	96	23
deu	12	17	47.6667	15
deu	18	37	107.667	28
deu	12	23	47.6667	14
deu	20	40	133	28
deu	8	18	21	10
deu	19	49	120	27
deu	9	13	26.6667	10
deu	13	34	56	18
deu	12	25	47.6667	17
deu	11	22	40	14
deu	23	70	176	37
deu	17	42	96	24
deu	15	42	74.6667	20
deu	18	38	107.667	25
deu	16	42	85	25
deu	18	42	107.667	25
deu	6	7	11.6667	6
deu	9	13	26.6667	11
deu	17	37	96	25
deu	20	69	133	29
deu	17	51	96	28
deu	11	18	40	15
deu	9	28	26.6667	11
deu	14	30	65	19
deu	15	32	74.6667	21
deu	17	33	96	25
deu	20	44	133	30
deu	17	38	96	25
deu	16	33	85	19
deu	19	45	120	28
deu	10	15	33	13
deu	7	11	16	8
deu	16	44	85	26
deu	8	9	21	9
deu	5	5	8	5
deu	26	59	225	41
deu	22	53	161	34
deu	19	45	120	29
deu	19	60	120	25
deu	11	21	40	13
deu	21	56	146.667	35
deu	6	8	11.6667	7
deu	22	50	161	37
deu	24	70	191.667	37
deu	12	22	47.6667	15
deu	11	22	40	14
deu	21	54	146.667	28
deu	27	58	242.667	42
deu	28	91	261	51
deu	17	30	96	26
deu	13	22	56	14
deu	22	66	161	30
deu	29	66	280	49
deu	12	28	47.6667	16
deu	34	120	385	60
deu	20	40	133	28
deu	15	26	74.6667	20
deu	18	34	107.667	23
deu	19	42	120	31
deu	13	31	56	15
deu	28	65	261	46
deu	19	66	120	28
deu	18	62	107.667	26
deu	15	32	74.6667	21
deu	19	28	120	24
deu	31	89	320	54
deu	25	70	208	38
deu	17	39	96	27
